Prod id;07/04/2025;14/04/2025;21/04/2025;28/04/2025
34145;2.678357143;2.685142857;2.675082011;2.699457143
34146;0.140428571;0.140142857;0.13957672;0.141264286
34147;0.473714286;0.474428571;0.472338624;0.475914286
34161;3.188357143;3.2015;3.201410053;3.243814286
34162;2.646714286;2.654214286;2.646256614;2.67255
34163;0.292;0.293214286;0.292619048;0.295564286
34164;0.869214286;0.873214286;0.872732804;0.884085714
34166;2.331642857;2.338928571;2.335470899;2.3629
34167;0.751071429;0.754785714;0.754753968;0.765214286
34171;1.009357143;1.012214286;1.010920635;1.023385714
34172;1.108214286;1.112357143;1.112304233;1.126907143
34204;0;0;0;0
34205;1.104928571;1.108071429;1.106132275;1.1186
34265;0;0;0;0
34266;0.009214286;0.009;0.009494709;0.01
34267;0;0;0;0
34268;26.70585714;26.81257143;26.79895238;27.14244286
34269;32.19585714;32.29142857;32.21637566;32.56040714
34270;18.2735;18.34164286;18.32438624;18.54882143
34271;0.021428571;0.021428571;0.021449735;0.021478571
34272;2.081071429;2.090428571;2.091642857;2.120642857
34273;0.414642857;0.415285714;0.413558201;0.416907143
34274;0.622642857;0.624142857;0.621976191;0.627257143
34275;1.017214286;1.021642857;1.021507937;1.035214286
34276;3.295;3.307357143;3.304518519;3.346071429
34277;3.149142857;3.161642857;3.162206349;3.204378571
34278;4.943928571;4.964642857;4.964185185;5.029457143
34279;0.217357143;0.218785714;0.218412698;0.220778571
34280;0.305;0.306785714;0.307044974;0.311128571
34281;0.4095;0.411714286;0.411179894;0.416128571
34287;0.564571429;0.565571429;0.563277778;0.568385714
34288;1.268214286;1.271285714;1.265907407;1.277121429
34289;1.127928571;1.131285714;1.129470899;1.141907143
34293;0;0;0;0
34294;0;0;0;0
34295;0;0;0;0
34296;0;0;0;0
34297;0;0;0;0
34298;0;0;0;0
34299;0;0;0;0
34300;0;0;0;0
34301;0;0;0;0
34302;0;0;0;0
34303;0;0;0;0
34304;0;0;0;0
34309;23.91092857;22.56871429;19.99457407;17.23737143
34310;2.670785714;2.680071429;2.675920635;2.706985714
34311;0.495;0.495642857;0.493640212;0.497607143
34312;17.482;15.92014286;13.00306349;9.7495
34314;21.69521429;21.74157143;21.66022751;21.85509286
